"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 06/16/2020. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 27,464 Crashes containing 129,737 Units and 194,292 Persons"

"Query Filters:"
"Crash Year Is Equal To 2019"
"  Crash Location is All of Texas"

"Managed Filters:"
"Alcohol Involved Crashes"

"Crash ID","Crash Time","Day of Week"
"16865706","0247","SATURDAY"
"16865817","0001","SATURDAY"
"16865822","0228","SATURDAY"
"16865950","0235","SATURDAY"
"16866131","0216","SATURDAY"
"16866268","0630","SATURDAY"
"16866571","1852","SATURDAY"
"16866732","0145","SATURDAY"
"16867291","2035","SATURDAY"
"16867686","0336","SATURDAY"
"16867767","0345","SATURDAY"
"16868145","0510","SATURDAY"
"16868479","0025","SATURDAY"
"16868770","0052","SATURDAY"
"16869046","1846","SATURDAY"
"16869520","2205","SATURDAY"
"16869796","1900","SATURDAY"
"16869977","0153","SATURDAY"
"16870223","0203","SATURDAY"
"16870963","0030","SATURDAY"
"16870966","0301","SATURDAY"
"16871287","2153","SATURDAY"
"16871343","2230","SATURDAY"
"16871776","0130","SATURDAY"
"16871856","1830","SATURDAY"
"16872490","0312","SATURDAY"
"16874281","0340","SATURDAY"
"16874347","2100","SATURDAY"
"16875272","1516","SATURDAY"
"16875619","0645","SATURDAY"
"16876093","2051","SATURDAY"
"16880182","0039","SATURDAY"
"16880183","2351","SATURDAY"
"16937700","1929","SATURDAY"
"16987143","0330","SATURDAY"
"16987145","0044","SATURDAY"
"17012101","2220","SATURDAY"
"17454338","0230","SATURDAY"
"17632268","0300","SATURDAY"
"16856191","0233","SUNDAY"
"16856215","0342","SUNDAY"
"16856383","0250","SUNDAY"
"16856819","1001","SUNDAY"
"16856881","0208","SUNDAY"
"16856934","2209","SUNDAY"
"16856940","2243","SUNDAY"
"16856983","2125","SUNDAY"
"16856996","0156","SUNDAY"
"16857114","0834","SUNDAY"
"16857184","0205","SUNDAY"
"16857306","0350","SUNDAY"
"16857331","0238","SUNDAY"
"16857342","0429","SUNDAY"
"16857401","0320","SUNDAY"
"16857450","0603","SUNDAY"
"16857529","1346","SUNDAY"
"16857543","0024","SUNDAY"
"16857638","0615","SUNDAY"
"16857742","0151","SUNDAY"
"16857942","2345","SUNDAY"
"16857959","2232","SUNDAY"
"16858010","0425","SUNDAY"
"16858159","2348","SUNDAY"
"16858384","0215","SUNDAY"
"16858521","0353","SUNDAY"
"16858549","0100","SUNDAY"
"16858735","0354","SUNDAY"
"16859623","2227","SUNDAY"
"16859624","0059","SUNDAY"
"16859790","1939","SUNDAY"
"16860141","2325","SUNDAY"
"16860198","2355","SUNDAY"
"16860318","2214","SUNDAY"
"16860333","2359","SUNDAY"
"16860354","1927","SUNDAY"
"16861180","1901","SUNDAY"
"16861191","0340","SUNDAY"
"16861194","2358","SUNDAY"
"16861202","1519","SUNDAY"
"16861899","1825","SUNDAY"
"16862047","0347","SUNDAY"
"16862189","1258","SUNDAY"
"16862460","2215","SUNDAY"
"16862483","0350","SUNDAY"
"16862639","0220","SUNDAY"
"16862852","2228","SUNDAY"
"16863491","0215","SUNDAY"
"16863520","0208","SUNDAY"
"16863524","0218","SUNDAY"
"16864019","0230","SUNDAY"
"16864071","0444","SUNDAY"
"16864126","0056","SUNDAY"
"16864772","0234","SUNDAY"
"16865101","1420","SUNDAY"
"16865108","1924","SUNDAY"
"16865233","1035","SUNDAY"
"16865892","0204","SUNDAY"
"16865942","0250","SUNDAY"
"16866267","0200","SUNDAY"
"16866406","1848","SUNDAY"
"16866641","0236","SUNDAY"
"16866846","2215","SUNDAY"
"16866904","0237","SUNDAY"
"16867067","0152","SUNDAY"
"16867149","0030","SUNDAY"
"16867197","2120","SUNDAY"
"16867354","1645","SUNDAY"
"16867533","0116","SUNDAY"
"16867985","1645","SUNDAY"
"16868208","2238","SUNDAY"
"16868288","0041","SUNDAY"
"16868621","0151","SUNDAY"
"16868805","0222","SUNDAY"
"16868938","0253","SUNDAY"
"16869635","1626","SUNDAY"
"16869773","0020","SUNDAY"
"16869938","0247","SUNDAY"
"16870240","0000","SUNDAY"
"16871101","1305","SUNDAY"
"16871626","0345","SUNDAY"
"16872185","0010","SUNDAY"
"16872497","0238","SUNDAY"
"16873455","0049","SUNDAY"
"16874110","0155","SUNDAY"
"16874396","0218","SUNDAY"
"16875470","1825","SUNDAY"
"16875572","0300","SUNDAY"
"16876039","0333","SUNDAY"
"16876565","0020","SUNDAY"
"16877315","0001","SUNDAY"
"16879674","0007","SUNDAY"
"16919051","0151","SUNDAY"
"16919111","1824","SUNDAY"
"16987179","0226","SUNDAY"
"16987194","2033","SUNDAY"
"16988558","0539","SUNDAY"
"17067851","0039","SUNDAY"
"17124072","1741","SUNDAY"
"17265562","2020","SUNDAY"
"17462923","0039","SUNDAY"
"16856979","0030","MONDAY"
"16857976","1058","MONDAY"
"16858321","0215","MONDAY"
"16858331","2015","MONDAY"
"16858370","1700","MONDAY"
"16858432","2057","MONDAY"
"16858774","1256","MONDAY"
"16858801","2304","MONDAY"
"16859696","0040","MONDAY"
"16860231","2032","MONDAY"
"16860242","2358","MONDAY"
"16860334","0001","MONDAY"
"16860335","0000","MONDAY"
"16860336","0003","MONDAY"
"16860385","0340","MONDAY"
"16861233","0213","MONDAY"
"16861237","0815","MONDAY"
"16861256","2251","MONDAY"
"16861360","2248","MONDAY"
"16862351","0024","MONDAY"
"16862394","2343","MONDAY"
"16862583","2242","MONDAY"
"16863007","1636","MONDAY"
"16863450","0143","MONDAY"
"16863548","2026","MONDAY"
"16863697","2240","MONDAY"
"16864067","0322","MONDAY"
"16864849","0800","MONDAY"
"16866936","0640","MONDAY"
"16868603","1742","MONDAY"
"16869045","1449","MONDAY"
"16869952","1255","MONDAY"
"16872310","2200","MONDAY"
"16872371","0157","MONDAY"
"16872487","2104","MONDAY"
"16872962","0003","MONDAY"
"16872980","1753","MONDAY"
"16874991","0100","MONDAY"
"16876288","1844","MONDAY"
"16877285","0230","MONDAY"
"16879949","1853","MONDAY"
"16881153","0135","MONDAY"
"16881938","0214","MONDAY"
"16919107","0235","MONDAY"
"16987214","2321","MONDAY"
"16859367","0645","TUESDAY"
"16859444","0334","TUESDAY"
"16859568","0225","TUESDAY"
"16860139","0220","TUESDAY"
"16860306","2043","TUESDAY"
"16860313","2146","TUESDAY"
"16860330","2016","TUESDAY"
"16860350","2244","TUESDAY"
"16860519","0214","TUESDAY"
"16860671","1757","TUESDAY"
"16860674","1840","TUESDAY"
"16861287","0415","TUESDAY"
"16861307","2337","TUESDAY"
"16861308","2120","TUESDAY"
"16862190","1936","TUESDAY"
"16862456","2312","TUESDAY"
"16862886","1430","TUESDAY"
"16863846","2200","TUESDAY"
"16863968","2325","TUESDAY"
"16864061","2155","TUESDAY"
"16864977","0517","TUESDAY"
"16865109","2047","TUESDAY"
"16870131","2250","TUESDAY"
"16873738","0737","TUESDAY"
"16873896","2100","TUESDAY"
"16874918","0759","TUESDAY"
"16875860","2307","TUESDAY"
"16876700","1235","TUESDAY"
"16881076","2000","TUESDAY"
"16881549","0514","TUESDAY"
"16881552","1411","TUESDAY"
"16881556","1945","TUESDAY"
"16882003","2326","TUESDAY"
"16987215","0204","TUESDAY"
"16993058","0024","TUESDAY"
"16860323","0214","WEDNESDAY"
"16860345","0201","WEDNESDAY"
"16860404","0400","WEDNESDAY"
"16860436","0236","WEDNESDAY"
"16861328","0111","WEDNESDAY"
"16862000","1305","WEDNESDAY"
"16862447","0215","WEDNESDAY"
"16863009","0241","WEDNESDAY"
"16863080","2224","WEDNESDAY"
"16863243","2031","WEDNESDAY"
"16863255","0400","WEDNESDAY"
"16863379","0618","WEDNESDAY"
"16863569","1802","WEDNESDAY"
"16863771","1812","WEDNESDAY"
"16864257","1545","WEDNESDAY"
"16865150","0329","WEDNESDAY"
"16865427","1915","WEDNESDAY"
"16866586","1836","WEDNESDAY"
"16866594","0450","WEDNESDAY"
"16867648","0140","WEDNESDAY"
"16867699","0145","WEDNESDAY"
"16867744","2037","WEDNESDAY"
"16868546","2245","WEDNESDAY"
"16869367","1543","WEDNESDAY"
"16869558","2240","WEDNESDAY"
"16869851","2236","WEDNESDAY"
"16872241","0220","WEDNESDAY"
"16873897","1815","WEDNESDAY"
"16874176","1002","WEDNESDAY"
"16874393","1525","WEDNESDAY"
"16874551","1548","WEDNESDAY"
"16875079","2128","WEDNESDAY"
"16876082","1950","WEDNESDAY"
"16876356","2121","WEDNESDAY"
"16879850","1633","WEDNESDAY"
"16879888","1329","WEDNESDAY"
"16880796","1620","WEDNESDAY"
"16881557","0020","WEDNESDAY"
"16881567","2018","WEDNESDAY"
"16862499","1227","THURSDAY"
"16862513","0240","THURSDAY"
"16862560","0000","THURSDAY"
"16863645","0045","THURSDAY"
"16863871","0159","THURSDAY"
"16864106","2303","THURSDAY"
"16864118","2316","THURSDAY"
"16864204","1052","THURSDAY"
"16864267","2158","THURSDAY"
"16864412","1530","THURSDAY"
"16864569","1825","THURSDAY"
"16864599","1355","THURSDAY"
"16864726","0102","THURSDAY"
"16864741","1728","THURSDAY"
"16864789","1745","THURSDAY"
"16864796","2223","THURSDAY"
"16864891","2123","THURSDAY"
"16865271","1650","THURSDAY"
"16865460","1325","THURSDAY"
"16865470","2100","THURSDAY"
"16865628","0127","THURSDAY"
"16865692","1950","THURSDAY"
"16865999","2327","THURSDAY"
"16866322","2040","THURSDAY"
"16866459","1723","THURSDAY"
"16866508","0800","THURSDAY"
"16867184","0554","THURSDAY"
"16867313","2000","THURSDAY"
"16867601","1143","THURSDAY"
"16867761","2330","THURSDAY"
"16867943","2018","THURSDAY"
"16868187","1558","THURSDAY"
"16868697","2100","THURSDAY"
"16868743","2351","THURSDAY"
"16869686","2135","THURSDAY"
"16869881","2345","THURSDAY"
"16870993","2100","THURSDAY"
"16871398","2131","THURSDAY"
"16871747","0700","THURSDAY"
"16873149","1924","THURSDAY"
"16874075","0430","THURSDAY"
"16875396","0003","THURSDAY"
"16876184","1130","THURSDAY"
"16876408","1728","THURSDAY"
"16877293","1854","THURSDAY"
"16878766","1505","THURSDAY"
"16879187","0030","THURSDAY"
"16987986","0241","THURSDAY"
"16864145","0115","FRIDAY"
"16865972","0130","FRIDAY"
"16865980","0108","FRIDAY"
"16865993","2302","FRIDAY"
"16865996","0150","FRIDAY"
"16866002","2055","FRIDAY"
"16866160","1717","FRIDAY"
"16866421","1755","FRIDAY"
"16866529","1825","FRIDAY"
"16866663","0252","FRIDAY"
"16866719","1745","FRIDAY"
"16866742","0407","FRIDAY"
"16866800","0320","FRIDAY"
"16867081","2212","FRIDAY"
"16867309","1955","FRIDAY"
"16867546","1106","FRIDAY"
"16867564","2339","FRIDAY"
"16867619","2055","FRIDAY"
"16867628","0408","FRIDAY"
"16867809","2048","FRIDAY"
"16867963","2259","FRIDAY"
"16868236","2339","FRIDAY"
"16868568","1931","FRIDAY"
"16868627","1551","FRIDAY"
"16868823","2300","FRIDAY"
"16868841","0230","FRIDAY"
"16868942","1632","FRIDAY"
"16869291","1812","FRIDAY"
"16869550","2030","FRIDAY"
"16869588","0233","FRIDAY"
"16869882","0730","FRIDAY"
"16870027","2043","FRIDAY"
"16871193","2303","FRIDAY"
"16871200","0702","FRIDAY"
"16871883","1335","FRIDAY"
"16872042","2356","FRIDAY"
"16872150","0015","FRIDAY"
"16872751","1201","FRIDAY"
"16872784","1443","FRIDAY"
"16872823","2004","FRIDAY"
"16873041","1454","FRIDAY"
"16873115","1441","FRIDAY"
"16873130","1832","FRIDAY"
"16873899","2032","FRIDAY"
"16873948","0057","FRIDAY"
"16874074","1931","FRIDAY"
"16874215","2305","FRIDAY"
"16874719","2053","FRIDAY"
"16874928","0115","FRIDAY"
"16876453","2127","FRIDAY"
"16876558","2202","FRIDAY"
"16876619","2120","FRIDAY"
"16876910","2245","FRIDAY"
"16878080","2318","FRIDAY"
"16879346","2011","FRIDAY"
"16879458","0407","FRIDAY"
"16879684","2158","FRIDAY"
"16879849","0246","FRIDAY"
"16880321","0001","FRIDAY"
"16882011","2214","FRIDAY"
"17006754","1938","FRIDAY"
"16865974","0128","SATURDAY"
"16865986","0050","SATURDAY"
"16866025","0215","SATURDAY"
"16866058","0117","SATURDAY"
"16866132","0300","SATURDAY"
"16866499","0656","SATURDAY"
"16866660","0240","SATURDAY"
"16866664","0139","SATURDAY"
"16866687","1755","SATURDAY"
"16866702","0144","SATURDAY"
"16866717","2015","SATURDAY"
"16866720","1835","SATURDAY"
"16866784","0205","SATURDAY"
"16866788","2351","SATURDAY"
"16866817","0329","SATURDAY"
"16866888","1740","SATURDAY"
"16867024","2301","SATURDAY"
"16867749","2251","SATURDAY"
"16867775","0845","SATURDAY"
"16867880","0215","SATURDAY"
"16867956","2051","SATURDAY"
"16868163","0220","SATURDAY"
"16868478","2135","SATURDAY"
"16868499","2220","SATURDAY"
"16868638","2318","SATURDAY"
"16868684","0011","SATURDAY"
"16868711","1815","SATURDAY"
"16868721","0015","SATURDAY"
"16868815","2145","SATURDAY"
"16868903","0605","SATURDAY"
"16868968","0415","SATURDAY"
"16869494","0323","SATURDAY"
"16869518","1959","SATURDAY"
"16869684","0307","SATURDAY"
"16869794","2017","SATURDAY"
"16869991","0254","SATURDAY"
"16870000","0610","SATURDAY"
"16870030","0145","SATURDAY"
"16870031","0326","SATURDAY"
"16870293","0707","SATURDAY"
"16871007","0227","SATURDAY"
"16871031","2240","SATURDAY"
"16871190","1742","SATURDAY"
"16871316","1008","SATURDAY"
"16871334","1941","SATURDAY"
"16871413","0205","SATURDAY"
"16871489","2330","SATURDAY"
"16871762","2331","SATURDAY"
"16871783","1717","SATURDAY"
"16871807","0029","SATURDAY"
"16872541","0210","SATURDAY"
"16872750","0406","SATURDAY"
"16872759","2005","SATURDAY"
"16872796","2330","SATURDAY"
"16872808","0523","SATURDAY"
"16872866","0129","SATURDAY"
"16872873","0255","SATURDAY"
"16872930","0021","SATURDAY"
"16873109","0558","SATURDAY"
"16873147","2315","SATURDAY"
"16873188","1859","SATURDAY"
"16873256","2032","SATURDAY"
"16874161","1842","SATURDAY"
"16874271","1929","SATURDAY"
"16874751","0605","SATURDAY"
"16875180","2317","SATURDAY"
"16875446","0322","SATURDAY"
"16875456","0122","SATURDAY"
"16875514","0113","SATURDAY"
"16875516","2245","SATURDAY"
"16875547","0102","SATURDAY"
"16875643","0135","SATURDAY"
"16876538","0157","SATURDAY"
"16876607","0627","SATURDAY"
"16876768","1005","SATURDAY"
"16876979","1154","SATURDAY"
"16877217","1900","SATURDAY"
"16877321","0007","SATURDAY"
"16877527","0155","SATURDAY"
"16878108","0020","SATURDAY"
"16878647","0236","SATURDAY"
"16878653","2045","SATURDAY"
"16879347","1120","SATURDAY"
"16879348","0235","SATURDAY"
"16879648","0043","SATURDAY"
"16880700","0129","SATURDAY"
"16880966","0336","SATURDAY"
"16881151","0023","SATURDAY"
"16881244","0300","SATURDAY"
"16881364","0657","SATURDAY"
"16909654","0106","SATURDAY"
"16911307","0621","SATURDAY"
"16915937","2150","SATURDAY"
"16915965","0245","SATURDAY"
"16987317","2007","SATURDAY"
"16987809","2323","SATURDAY"
"16866809","0105","SUNDAY"
"16866824","0235","SUNDAY"
"16866969","0232","SUNDAY"
"16867095","0224","SUNDAY"
"16867141","0503","SUNDAY"
"16867602","0123","SUNDAY"
"16867607","0211","SUNDAY"
"16867678","0542","SUNDAY"
"16867725","0113","SUNDAY"
"16867737","0122","SUNDAY"
"16867746","0506","SUNDAY"
"16867763","0503","SUNDAY"
"16867906","0418","SUNDAY"
"16867945","0307","SUNDAY"
"16868002","0153","SUNDAY"
"16868028","0017","SUNDAY"
"16868117","2006","SUNDAY"
"16868353","0121","SUNDAY"
"16868428","0132","SUNDAY"
"16868608","0300","SUNDAY"
"16868802","0015","SUNDAY"
"16869077","0336","SUNDAY"
"16869418","0530","SUNDAY"
"16869536","1432","SUNDAY"
"16869576","0227","SUNDAY"
"16870036","0040","SUNDAY"
"16870984","1512","SUNDAY"
"16871320","0043","SUNDAY"
"16871323","0339","SUNDAY"
"16871325","0233","SUNDAY"
"16871359","1541","SUNDAY"
"16871377","2052","SUNDAY"
"16871381","2200","SUNDAY"
"16871476","0135","SUNDAY"
"16871845","1215","SUNDAY"
"16871854","1825","SUNDAY"
"16871912","0200","SUNDAY"
"16871953","0335","SUNDAY"
"16872141","1635","SUNDAY"
"16872236","0010","SUNDAY"
"16872246","0150","SUNDAY"
"16872258","2124","SUNDAY"
"16872360","0300","SUNDAY"
"16872381","2237","SUNDAY"
"16872729","2322","SUNDAY"
"16872736","2100","SUNDAY"
"16872809","2100","SUNDAY"
"16872855","1828","SUNDAY"
"16872939","2220","SUNDAY"
"16873002","1848","SUNDAY"
"16873020","0820","SUNDAY"
"16873338","0359","SUNDAY"
"16873599","0407","SUNDAY"
"16873917","0309","SUNDAY"
"16873937","2025","SUNDAY"
"16873972","0340","SUNDAY"
"16874006","2200","SUNDAY"
"16874051","0253","SUNDAY"
"16874053","0050","SUNDAY"
"16874196","0100","SUNDAY"
"16874545","1800","SUNDAY"
"16874553","2213","SUNDAY"
"16874789","1541","SUNDAY"
"16874869","0021","SUNDAY"
"16875011","1235","SUNDAY"
"16875164","2050","SUNDAY"
"16875219","0630","SUNDAY"
"16875437","2012","SUNDAY"
"16875451","0007","SUNDAY"
"16875455","0036","SUNDAY"
"16875462","0215","SUNDAY"
"16875522","0238","SUNDAY"
"16875571","0250","SUNDAY"
"16875719","0820","SUNDAY"
"16876100","0400","SUNDAY"
"16876169","0210","SUNDAY"
"16876189","0545","SUNDAY"
"16876358","1914","SUNDAY"
"16876404","0117","SUNDAY"
"16876418","1829","SUNDAY"
"16876574","0332","SUNDAY"
"16876708","0900","SUNDAY"
"16877011","1409","SUNDAY"
"16877472","0337","SUNDAY"
"16877711","0012","SUNDAY"
"16878661","1528","SUNDAY"
"16878783","0110","SUNDAY"
"16878939","0436","SUNDAY"
"16879035","0212","SUNDAY"
"16879390","0223","SUNDAY"
"16879447","1906","SUNDAY"
"16880222","1904","SUNDAY"
"16880379","1830","SUNDAY"
"16880730","0020","SUNDAY"
"16880794","0450","SUNDAY"
"16881597","0254","SUNDAY"
"16881623","0315","SUNDAY"
"16917232","0205","SUNDAY"
"16918265","1647","SUNDAY"
"16920645","0209","SUNDAY"
"16935941","1525","SUNDAY"
"16987321","0019","SUNDAY"
"16987324","0558","SUNDAY"
"16987818","0108","SUNDAY"
"17456337","0344","SUNDAY"
"17463239","0237","SUNDAY"
"17634626","0230","SUNDAY"
"17637342","1540","SUNDAY"
"16869317","1745","MONDAY"
"16869441","0238","MONDAY"
"16869527","0351","MONDAY"
"16869699","0154","MONDAY"
"16871053","1941","MONDAY"
"16871982","1619","MONDAY"
"16872067","2251","MONDAY"
"16872271","1739","MONDAY"
"16872834","1747","MONDAY"
"16873608","1747","MONDAY"
"16873892","1436","MONDAY"
"16873932","0132","MONDAY"
"16876117","2250","MONDAY"
"16877299","0309","MONDAY"
"16877324","0242","MONDAY"
"16877686","2041","MONDAY"
"16877976","0200","MONDAY"
"16878069","0327","MONDAY"
"16878085","2200","MONDAY"
"16879152","1315","MONDAY"
"16879422","1709","MONDAY"
"16880487","2148","MONDAY"
"16920630","0037","MONDAY"
"16872113","0415","TUESDAY"
"16872116","1403","TUESDAY"
"16872153","0130","TUESDAY"
"16872154","2017","TUESDAY"
"16872159","2054","TUESDAY"
"16872234","0000","TUESDAY"
"16872315","2259","TUESDAY"
"16873308","1603","TUESDAY"
"16873493","0057","TUESDAY"
"16873617","1920","TUESDAY"
"16873644","2155","TUESDAY"
"16874907","1948","TUESDAY"
"16875330","2131","TUESDAY"
"16875499","2035","TUESDAY"
"16875505","0138","TUESDAY"
"16875509","0034","TUESDAY"
"16876133","0635","TUESDAY"
"16876889","1908","TUESDAY"
"16877192","2341","TUESDAY"
"16879890","1552","TUESDAY"
"16881022","2337","TUESDAY"
"16921067","0258","TUESDAY"
"16945742","1943","TUESDAY"
"16872618","0310","WEDNESDAY"
"16873346","0230","WEDNESDAY"
"16873963","1242","WEDNESDAY"
"16874060","2328","WEDNESDAY"
"16874690","1408","WEDNESDAY"
"16876368","2303","WEDNESDAY"
"16876515","1856","WEDNESDAY"
"16876697","1155","WEDNESDAY"
"16877067","2340","WEDNESDAY"
"16877069","2312","WEDNESDAY"
"16877791","2301","WEDNESDAY"
"16878474","2120","WEDNESDAY"
"16878680","2000","WEDNESDAY"
"16878823","2350","WEDNESDAY"
"16878932","0542","WEDNESDAY"
"16879020","2146","WEDNESDAY"
"16879078","1915","WEDNESDAY"
"16879197","2110","WEDNESDAY"
"16880445","0226","WEDNESDAY"
"16880755","1841","WEDNESDAY"
"16911617","1225","WEDNESDAY"
"16987560","2158","WEDNESDAY"
"17000013","0515","WEDNESDAY"
"16874645","0329","THURSDAY"
"16875317","1002","THURSDAY"
"16875434","1918","THURSDAY"
"16875535","0222","THURSDAY"
"16875582","2152","THURSDAY"
"16875593","2300","THURSDAY"
"16875785","2036","THURSDAY"
"16876370","1133","THURSDAY"
"16876381","2222","THURSDAY"
"16876537","2043","THURSDAY"
"16876576","1530","THURSDAY"
"16876608","1247","THURSDAY"
"16876624","1932","THURSDAY"
"16876682","1741","THURSDAY"
"16876956","0207","THURSDAY"
"16877064","0230","THURSDAY"
"16877103","1544","THURSDAY"
"16877237","0200","THURSDAY"
"16877258","0055","THURSDAY"
"16877327","2025","THURSDAY"
"16877384","1750","THURSDAY"
"16877550","2000","THURSDAY"
"16879200","2322","THURSDAY"
"16879283","2050","THURSDAY"
"16879377","0149","THURSDAY"
"16879875","2210","THURSDAY"
"16879900","0333","THURSDAY"
"16880942","2115","THURSDAY"
"16881050","0440","THURSDAY"
"16947173","0012","THURSDAY"
"16875700","0201","FRIDAY"
"16875832","0312","FRIDAY"
"16876500","0052","FRIDAY"
"16877179","1630","FRIDAY"
"16877268","0450","FRIDAY"
"16877330","0307","FRIDAY"
"16877376","0107","FRIDAY"
"16877464","2324","FRIDAY"
"16877579","0159","FRIDAY"
"16877657","1900","FRIDAY"
"16877759","1516","FRIDAY"
"16877809","2350","FRIDAY"
"16877832","2337","FRIDAY"
"16877855","1455","FRIDAY"
"16877935","2209","FRIDAY"
"16877983","2330","FRIDAY"
"16878000","2040","FRIDAY"
"16878006","0245","FRIDAY"
"16878028","2000","FRIDAY"
"16878105","2005","FRIDAY"
"16878157","0014","FRIDAY"
"16878348","1931","FRIDAY"
"16878744","0946","FRIDAY"
"16878804","2205","FRIDAY"
"16878958","2330","FRIDAY"
"16879005","0114","FRIDAY"
"16879010","0015","FRIDAY"
"16879013","2355","FRIDAY"
"16879383","1813","FRIDAY"
"16879620","2251","FRIDAY"
"16879735","2358","FRIDAY"
"16879791","0005","FRIDAY"
"16879796","0350","FRIDAY"
"16879813","1649","FRIDAY"
"16880277","2043","FRIDAY"
"16880562","2159","FRIDAY"
"16880564","2337","FRIDAY"
"16880770","2307","FRIDAY"
"16880954","2300","FRIDAY"
"16880963","0309","FRIDAY"
"16881037","0229","FRIDAY"
"16881041","0130","FRIDAY"
"16914044","0026","FRIDAY"
"16917452","2355","FRIDAY"
"16987521","2215","FRIDAY"
"17060913","2017","FRIDAY"
"16877938","2329","SATURDAY"
"16878038","0147","SATURDAY"
"16878059","0213","SATURDAY"
"16878079","0217","SATURDAY"
"16878109","1800","SATURDAY"
"16878110","1943","SATURDAY"
"16878113","2035","SATURDAY"
"16878116","0145","SATURDAY"
"16878131","0520","SATURDAY"
"16878140","0431","SATURDAY"
"16878168","1250","SATURDAY"
"16878188","0230","SATURDAY"
"16878330","0243","SATURDAY"
"16878387","0015","SATURDAY"
"16878679","1750","SATURDAY"
"16878860","1920","SATURDAY"
"16878867","2010","SATURDAY"
"16878916","2352","SATURDAY"
"16878951","2053","SATURDAY"
"16878998","0317","SATURDAY"
"16879029","2340","SATURDAY"
"16879044","0221","SATURDAY"
"16879066","0129","SATURDAY"
"16879111","0216","SATURDAY"
"16879130","0200","SATURDAY"
"16879156","0340","SATURDAY"
"16879378","0950","SATURDAY"
"16879487","1436","SATURDAY"
"16879504","2343","SATURDAY"
"16879612","2102","SATURDAY"
"16879630","0212","SATURDAY"
"16879671","0237","SATURDAY"
"16879686","0202","SATURDAY"
"16879719","0219","SATURDAY"
"16879748","2330","SATURDAY"
"16879781","2318","SATURDAY"
"16879978","1529","SATURDAY"
"16880194","1216","SATURDAY"
